Cluster  	  Outcome.Grp  	  Outcome  	  Trt.Grp  	  Count  	  Exposure  
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_143  	1	68	126712.803901655
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_143  	2	86	132119.486398901
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_143  	1	67	114504.672491891
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_143  	2	66	117995.453721693
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_143  	1	45	104544.649841621
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_143  	2	64	106113.501823809
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_143  	1	49	94988.8415228786
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_143  	2	52	95898.0463780449
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_143  	1	46	86539.4808438556
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_143  	2	60	84858.013190598
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_143  	1	40	78758.7411125032
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_143  	2	39	76551.808796123
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_143  	1	41	70747.1566723991
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_143  	2	32	69941.7996825417
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_143  	1	36	63567.0204611085
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_143  	2	28	64835.537006052
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	106	158111.111639026
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	91	165247.906901576
180.0-360.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	68	142073.641145031
180.0-360.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	92	147802.73544155
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	71	129856.626910015
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	80	132519.400637027
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	77	116130.956449842
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	60	120025.502755112
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	58	103181.63261439
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	61	109128.269642991
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	51	94362.8232164404
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	69	97605.1590188366
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	38	85641.3003216532
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	50	86469.8937682748
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	49	77866.63886756
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	49	76309.0271760427
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	36	69397.1931504861
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	35	69824.4076259896
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_144  	1	39	62953.9701170518
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_144  	2	34	63554.6559242006
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	97	157408.45544712
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	84	165713.602485196
180.0-360.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	79	142275.014762117
180.0-360.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	82	151283.161863264
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	73	128991.294733818
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	65	137334.090683972
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	65	116285.548751051
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	61	125636.641228993
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	52	105440.129785594
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	64	114439.154889644
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	48	96164.5720840675
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	60	102836.664121917
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	56	87493.9249575177
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	45	93505.6899389411
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	48	78257.9944206553
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	45	85585.7060469595
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	44	69594.2772370811
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	42	77088.2767552752
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_145  	1	33	61770.5698788747
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_145  	2	37	70398.9631260187
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	73	160651.335743404
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	79	165258.258231399
180.0-360.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	87	146712.572871614
180.0-360.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	70	153074.756406207
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	57	133541.555344873
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	66	140314.028697239
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	66	121619.626404478
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	71	128395.335122372
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	65	109738.558684749
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	73	114367.699190525
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	59	98064.5235244196
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	59	102557.869335472
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	38	89589.8608544938
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	62	91803.4260407075
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	47	81922.0166481622
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	45	81763.2246514752
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	43	73281.668629449
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	45	73711.3169820681
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_146  	1	38	66133.8797483001
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_146  	2	32	66696.2895019914
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	83	159391.58217154
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	99	164985.026967418
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	71	146131.448803902
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	92	146619.421145469
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	68	133428.314144888
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	83	131640.896315996
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	48	122617.79599895
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	71	117142.957794769
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	62	112375.536141261
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	53	104995.898352247
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	66	100526.90851901
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	60	95484.6483280091
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	56	89102.3448243549
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	50	85483.8821444162
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	45	80794.7026150568
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	49	77032.0804690614
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	46	72118.8239257502
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	43	68739.609736353
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_147  	1	36	64664.5740610419
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_147  	2	42	60167.7112561801
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	88	159625.920334326
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	97	164669.746182598
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	85	144088.139406974
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	87	148224.379289351
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	70	130123.608652579
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	77	132783.70304285
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	63	118048.577796426
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	73	119391.963907052
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	54	107163.508615017
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	60	106905.407068026
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	57	96536.0784723123
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	62	95649.5191096287
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	48	87098.5329957777
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	50	85316.3575735844
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	48	78138.4599946242
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	39	77313.5674753162
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	43	69826.7076084648
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	38	70201.4663613225
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_148  	1	29	62551.1427927134
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_148  	2	42	63804.5159279826
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	88	159617.134855532
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	90	165532.292871896
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	77	143248.516756765
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	95	148566.246409523
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	77	130109.540951556
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	69	133907.256540997
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	61	117494.22633792
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	66	121659.972203399
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	69	105833.02564459
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	61	109048.734091211
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	43	94516.2124124648
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	65	97942.2947784812
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	45	86832.3937809061
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	45	88681.9113815851
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	42	79411.7919606198
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	51	79034.5458801311
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	30	73216.8303428188
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	39	70683.3372035977
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_149  	1	37	67277.5532277973
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_149  	2	43	63871.289393614
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	85	160058.714891823
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	105	164188.343471988
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	84	143485.10817744
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	89	145685.264614242
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	81	128721.242899331
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	75	131943.401199291
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	79	115418.962913311
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	70	118886.04800316
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	64	101336.266886126
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	47	107338.882150998
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	57	90479.1595020384
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	46	99003.3138796187
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	37	82160.7545245316
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	41	91113.9837343885
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	37	75778.3707216256
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	39	83497.5132081382
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	55	66420.4304278705
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	39	76553.4600860716
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_150  	1	36	58698.3827914296
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_150  	2	44	69408.768141828
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	84	160032.779305875
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	83	165947.21962311
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	77	144907.363739647
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	81	150945.181160169
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	62	132098.947740582
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	79	136263.812371538
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	64	120916.948854067
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	67	123124.338776681
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	71	108679.768601617
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	69	110246.567053706
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	59	96853.1222005296
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	52	99753.6742535452
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	33	88274.5300071165
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	52	90776.1366452107
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	45	80266.5036621938
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	45	81197.5822698083
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	38	73054.8419276754
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	47	72911.6718228211
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_151  	1	34	66427.0680200429
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_151  	2	38	64971.2457170649
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	85	159961.978954073
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	84	166052.482519503
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	91	143217.519996233
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	80	151110.420032142
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	83	126966.744001717
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	81	135907.442631403
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	70	113651.363058645
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	80	121559.366196481
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	59	101802.146082078
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	61	108476.922224825
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	45	91831.1413492364
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	51	99006.1359697293
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	41	84660.2993030423
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	62	88176.1139487278
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	50	76950.5383683836
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	55	77724.6947603743
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	42	68137.4413347439
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	45	68686.1061894392
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_152  	1	46	59791.0697737985
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_152  	2	37	60624.8744495934
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	95	158634.908560375
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	97	164963.837365333
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	73	143778.867334476
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	77	149061.172349982
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	67	130817.964115573
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	76	135074.634731059
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	68	118414.865611089
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	62	122695.6021096
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	66	105466.046086465
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	53	112025.452959957
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	52	95133.9262948625
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	62	101437.777258415
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	57	85583.3854329033
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	41	91914.3112796555
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	51	75993.1622879281
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	47	83956.0896387338
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	41	67130.1285671777
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	45	75672.9884513776
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_153  	1	26	60756.2979051618
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_153  	2	27	68881.3882949113
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	92	158651.552854458
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	85	164874.14313706
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	73	144059.650721329
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	73	151146.319997635
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	79	130162.692384944
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	98	136569.7366675
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	76	115585.618207415
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	75	120601.51104889
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	55	104370.790673218
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	51	108535.446955443
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	65	93554.5786266713
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	51	98598.2889267283
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	49	82588.926754509
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	28	91659.7346222855
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	46	73988.3821322123
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	39	85247.7717363163
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	38	66293.7760666882
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	44	78469.9794012555
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_154  	1	35	58894.8074128326
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_154  	2	34	71185.3592625074
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	77	160991.181325449
0.0-180.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	94	163750.925291792
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	70	147042.908024074
180.0-360.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	82	149046.947808137
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	75	134465.488841928
360.0-540.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	76	134563.753648203
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	57	121951.605375761
540.0-720.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	70	121901.472712909
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	54	111411.685960841
720.0-900.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	65	108647.589154132
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	46	102417.785855651
900.0-1080.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	55	97526.3711386611
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	53	93371.0286872023
1080.0-1260.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	46	87969.8750849546
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	47	85386.5672909696
1260.0-1440.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	40	80407.6523716175
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	52	75685.3948702824
1440.0-1620.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	46	72354.8230853226
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_155  	1	42	66663.9204358309
1620.0-1800.0  	  Bdy-sys_15  	  Adv-Ev_155  	2	35	64963.196051507
0.0-180.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	91	158516.351769085
0.0-180.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	88	164899.098581052
180.0-360.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	68	144642.127195471
180.0-360.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	82	149516.061931541
360.0-540.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	75	131367.681612734
360.0-540.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	72	136060.809869023
540.0-720.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	65	118183.96190778
540.0-720.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	63	124324.009939682
720.0-900.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	62	106378.401015224
720.0-900.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	63	112289.368020365
900.0-1080.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	64	95639.5550761649
900.0-1080.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	57	101620.899092194
1080.0-1260.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	53	84573.300449922
1080.0-1260.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	61	90718.460580334
1260.0-1440.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	29	77082.7392759459
1260.0-1440.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	48	80633.2782528746
1440.0-1620.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	45	70129.3691576455
1440.0-1620.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	39	72934.4742490424
1620.0-1800.0  	  Bdy-sys_2  	  Adv-Ev_11  	1	36	63207.8637040572
1620.0-1800.0  	  Bdy-sys_2  	  Adv-Ev_11  	2	35	66351.5478116762
0.0-180.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	98	159075.867515602
0.0-180.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	100	164351.450256049
180.0-360.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	84	142080.986839894
180.0-360.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	66	149576.446544561
360.0-540.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	75	127244.936875596
360.0-540.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	67	137114.998435895
540.0-720.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	63	113443.872963042
540.0-720.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	65	126438.585499393
720.0-900.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	59	103841.119722425
720.0-900.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	58	113646.932200618
900.0-1080.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	50	93822.1765691661
900.0-1080.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	66	102648.096117925
1080.0-1260.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	53	83867.9598339749
1080.0-1260.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	39	93157.5396968999
1260.0-1440.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	44	75441.4748407678
1260.0-1440.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	40	85720.2778642541
1440.0-1620.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	43	67064.9926326639
1440.0-1620.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	42	78726.5888025763
1620.0-1800.0  	  Bdy-sys_2  	  Adv-Ev_12  	1	30	60763.0550453917
1620.0-1800.0  	  Bdy-sys_2  	  Adv-Ev_12  	2	42	71049.2165864847
0.0-180.0  	  Bdy-sys_2  	  Adv-Ev_13  	1	87	159364.495805769
0.0-180.0  	  Bdy-sys_2  	  Adv-Ev_13  	2	84	165888.763964687
180.0-360.0  	  Bdy-sys_2  	  Adv-Ev_13  	1	84	143761.868272352
180.0-360.0  	  Bdy-sys_2  	  Adv-Ev_13  	2	81	150677.635336646
360.0-540.0  	  Bdy-sys_2  	  Adv-Ev_13  	1	76	129063.114048341
360.0-540.0  	  Bdy-sys_2  	  Adv-Ev_13  	2	70	136987.7361174
540.0-720.0  	  Bdy-sys_2  	  Adv-Ev_13  	1	67	115851.462108905
540.0-720.0  	  Bdy-sys_2  	  Adv-Ev_13  	2	82	122573.942341668
720.0-900.0  	  Bdy-sys_2  	  Adv-Ev_13  	1	50	104972.222549275
720.0-900.0  	  Bdy-sys_2  	  Adv-Ev_13  	2	60	109607.643487074
900.0-1080.0  	  Bdy-sys_2  	  Adv-Ev_13  	1	47	96997.0943045884
