Cluster	Outcome.Grp	Outcome	Trt.Grp	Count	Exposure
720.0-900.0	Bdy-sys_14	Adv-Ev_143	4	23	43091.7179455085
900.0-1080.0	Bdy-sys_14	Adv-Ev_143	1	7	13192.955682099
900.0-1080.0	Bdy-sys_14	Adv-Ev_143	2	9	12018.6745527301
900.0-1080.0	Bdy-sys_14	Adv-Ev_143	3	19	12018.6745527301
900.0-1080.0	Bdy-sys_14	Adv-Ev_143	4	9	12018.6745527301
0.0-180.0	Bdy-sys_14	Adv-Ev_144	1	106	158111.111639026
0.0-180.0	Bdy-sys_14	Adv-Ev_144	2	91	165247.906901576
0.0-180.0	Bdy-sys_14	Adv-Ev_144	3	101	165247.906901576
0.0-180.0	Bdy-sys_14	Adv-Ev_144	4	91	165247.906901576
180.0-360.0	Bdy-sys_14	Adv-Ev_144	1	68	142073.641145031
180.0-360.0	Bdy-sys_14	Adv-Ev_144	2	92	147802.73544155
180.0-360.0	Bdy-sys_14	Adv-Ev_144	3	102	147802.73544155
180.0-360.0	Bdy-sys_14	Adv-Ev_144	4	92	147802.73544155
360.0-540.0	Bdy-sys_14	Adv-Ev_144	1	63	115811.834021488
360.0-540.0	Bdy-sys_14	Adv-Ev_144	2	72	116265.416087539
360.0-540.0	Bdy-sys_14	Adv-Ev_144	3	82	116265.416087539
360.0-540.0	Bdy-sys_14	Adv-Ev_144	4	72	116265.416087539
540.0-720.0	Bdy-sys_14	Adv-Ev_144	1	56	75614.5131257036
540.0-720.0	Bdy-sys_14	Adv-Ev_144	2	31	76312.521753909
540.0-720.0	Bdy-sys_14	Adv-Ev_144	3	41	76312.521753909
540.0-720.0	Bdy-sys_14	Adv-Ev_144	4	31	76312.521753909
720.0-900.0	Bdy-sys_14	Adv-Ev_144	1	21	40875.0905835624
720.0-900.0	Bdy-sys_14	Adv-Ev_144	2	19	45908.6383118343
720.0-900.0	Bdy-sys_14	Adv-Ev_144	3	29	45908.6383118343
720.0-900.0	Bdy-sys_14	Adv-Ev_144	4	19	45908.6383118343
900.0-1080.0	Bdy-sys_14	Adv-Ev_144	1	6	12643.532687812
900.0-1080.0	Bdy-sys_14	Adv-Ev_144	2	5	14080.8515061907
900.0-1080.0	Bdy-sys_14	Adv-Ev_144	3	15	14080.8515061907
900.0-1080.0	Bdy-sys_14	Adv-Ev_144	4	5	14080.8515061907
0.0-180.0	Bdy-sys_14	Adv-Ev_145	1	97	157408.45544712
0.0-180.0	Bdy-sys_14	Adv-Ev_145	2	84	165713.602485196
0.0-180.0	Bdy-sys_14	Adv-Ev_145	3	94	165713.602485196
0.0-180.0	Bdy-sys_14	Adv-Ev_145	4	84	165713.602485196
180.0-360.0	Bdy-sys_14	Adv-Ev_145	1	79	142275.014762117
180.0-360.0	Bdy-sys_14	Adv-Ev_145	2	82	151283.161863264
180.0-360.0	Bdy-sys_14	Adv-Ev_145	3	92	151283.161863264
180.0-360.0	Bdy-sys_14	Adv-Ev_145	4	82	151283.161863264
360.0-540.0	Bdy-sys_14	Adv-Ev_145	1	64	114460.062720895
360.0-540.0	Bdy-sys_14	Adv-Ev_145	2	57	120798.465783068
360.0-540.0	Bdy-sys_14	Adv-Ev_145	3	67	120798.465783068
360.0-540.0	Bdy-sys_14	Adv-Ev_145	4	57	120798.465783068
540.0-720.0	Bdy-sys_14	Adv-Ev_145	1	47	75825.9087891157
540.0-720.0	Bdy-sys_14	Adv-Ev_145	2	36	79997.5811781258
540.0-720.0	Bdy-sys_14	Adv-Ev_145	3	46	79997.5811781258
540.0-720.0	Bdy-sys_14	Adv-Ev_145	4	36	79997.5811781258
720.0-900.0	Bdy-sys_14	Adv-Ev_145	1	18	41021.349710191
720.0-900.0	Bdy-sys_14	Adv-Ev_145	2	27	46183.5175057359
720.0-900.0	Bdy-sys_14	Adv-Ev_145	3	37	46183.5175057359
720.0-900.0	Bdy-sys_14	Adv-Ev_145	4	27	46183.5175057359
900.0-1080.0	Bdy-sys_14	Adv-Ev_145	1	5	13404.3642415793
900.0-1080.0	Bdy-sys_14	Adv-Ev_145	2	10	13425.0561780198
900.0-1080.0	Bdy-sys_14	Adv-Ev_145	3	20	13425.0561780198
900.0-1080.0	Bdy-sys_14	Adv-Ev_145	4	10	13425.0561780198
0.0-180.0	Bdy-sys_14	Adv-Ev_146	1	73	160651.335743404
0.0-180.0	Bdy-sys_14	Adv-Ev_146	2	79	165258.258231399
0.0-180.0	Bdy-sys_14	Adv-Ev_146	3	89	165258.258231399
0.0-180.0	Bdy-sys_14	Adv-Ev_146	4	79	165258.258231399
180.0-360.0	Bdy-sys_14	Adv-Ev_146	1	87	146712.572871614
180.0-360.0	Bdy-sys_14	Adv-Ev_146	2	70	153074.756406207
180.0-360.0	Bdy-sys_14	Adv-Ev_146	3	80	153074.756406207
180.0-360.0	Bdy-sys_14	Adv-Ev_146	4	70	153074.756406207
360.0-540.0	Bdy-sys_14	Adv-Ev_146	1	50	119420.127696797
360.0-540.0	Bdy-sys_14	Adv-Ev_146	2	60	122426.281229666
360.0-540.0	Bdy-sys_14	Adv-Ev_146	3	70	122426.281229666
360.0-540.0	Bdy-sys_14	Adv-Ev_146	4	60	122426.281229666
540.0-720.0	Bdy-sys_14	Adv-Ev_146	1	40	78672.2728548351
540.0-720.0	Bdy-sys_14	Adv-Ev_146	2	45	80795.1045238112
540.0-720.0	Bdy-sys_14	Adv-Ev_146	3	55	80795.1045238112
540.0-720.0	Bdy-sys_14	Adv-Ev_146	4	45	80795.1045238112
720.0-900.0	Bdy-sys_14	Adv-Ev_146	1	23	41221.8177329391
720.0-900.0	Bdy-sys_14	Adv-Ev_146	2	31	44515.559195826
720.0-900.0	Bdy-sys_14	Adv-Ev_146	3	41	44515.559195826
720.0-900.0	Bdy-sys_14	Adv-Ev_146	4	31	44515.559195826
900.0-1080.0	Bdy-sys_14	Adv-Ev_146	1	9	12610.5467262745
900.0-1080.0	Bdy-sys_14	Adv-Ev_146	2	10	12973.9811560767
900.0-1080.0	Bdy-sys_14	Adv-Ev_146	3	20	12973.9811560767
900.0-1080.0	Bdy-sys_14	Adv-Ev_146	4	10	12973.9811560767
0.0-180.0	Bdy-sys_15	Adv-Ev_147	1	83	159391.58217154
0.0-180.0	Bdy-sys_15	Adv-Ev_147	2	99	164985.026967418
0.0-180.0	Bdy-sys_15	Adv-Ev_147	3	109	164985.026967418
0.0-180.0	Bdy-sys_15	Adv-Ev_147	4	99	164985.026967418
180.0-360.0	Bdy-sys_15	Adv-Ev_147	1	71	146131.448803902
180.0-360.0	Bdy-sys_15	Adv-Ev_147	2	92	146619.421145469
180.0-360.0	Bdy-sys_15	Adv-Ev_147	3	102	146619.421145469
180.0-360.0	Bdy-sys_15	Adv-Ev_147	4	92	146619.421145469
360.0-540.0	Bdy-sys_15	Adv-Ev_147	1	59	118594.239803214
360.0-540.0	Bdy-sys_15	Adv-Ev_147	2	72	115396.611736392
360.0-540.0	Bdy-sys_15	Adv-Ev_147	3	82	115396.611736392
360.0-540.0	Bdy-sys_15	Adv-Ev_147	4	72	115396.611736392
540.0-720.0	Bdy-sys_15	Adv-Ev_147	1	32	79445.3403422573
540.0-720.0	Bdy-sys_15	Adv-Ev_147	2	50	74676.0362478346
540.0-720.0	Bdy-sys_15	Adv-Ev_147	3	60	74676.0362478346
540.0-720.0	Bdy-sys_15	Adv-Ev_147	4	50	74676.0362478346
720.0-900.0	Bdy-sys_15	Adv-Ev_147	1	24	43505.7695088573
720.0-900.0	Bdy-sys_15	Adv-Ev_147	2	21	42616.0090212952
720.0-900.0	Bdy-sys_15	Adv-Ev_147	3	31	42616.0090212952
720.0-900.0	Bdy-sys_15	Adv-Ev_147	4	21	42616.0090212952
900.0-1080.0	Bdy-sys_15	Adv-Ev_147	1	9	13146.8231168149
900.0-1080.0	Bdy-sys_15	Adv-Ev_147	2	9	13102.4491950921
900.0-1080.0	Bdy-sys_15	Adv-Ev_147	3	19	13102.4491950921
900.0-1080.0	Bdy-sys_15	Adv-Ev_147	4	9	13102.4491950921
0.0-180.0	Bdy-sys_15	Adv-Ev_148	1	88	159625.920334326
0.0-180.0	Bdy-sys_15	Adv-Ev_148	2	97	164669.746182598
0.0-180.0	Bdy-sys_15	Adv-Ev_148	3	107	164669.746182598
0.0-180.0	Bdy-sys_15	Adv-Ev_148	4	97	164669.746182598
180.0-360.0	Bdy-sys_15	Adv-Ev_148	1	85	144088.139406974
180.0-360.0	Bdy-sys_15	Adv-Ev_148	2	87	148224.379289351
180.0-360.0	Bdy-sys_15	Adv-Ev_148	3	97	148224.379289351
180.0-360.0	Bdy-sys_15	Adv-Ev_148	4	87	148224.379289351
360.0-540.0	Bdy-sys_15	Adv-Ev_148	1	64	114719.131532258
360.0-540.0	Bdy-sys_15	Adv-Ev_148	2	66	116794.328805108
360.0-540.0	Bdy-sys_15	Adv-Ev_148	3	76	116794.328805108
360.0-540.0	Bdy-sys_15	Adv-Ev_148	4	66	116794.328805108
540.0-720.0	Bdy-sys_15	Adv-Ev_148	1	44	75318.320159811
540.0-720.0	Bdy-sys_15	Adv-Ev_148	2	46	75677.0966457088
540.0-720.0	Bdy-sys_15	Adv-Ev_148	3	56	75677.0966457088
540.0-720.0	Bdy-sys_15	Adv-Ev_148	4	46	75677.0966457088
720.0-900.0	Bdy-sys_15	Adv-Ev_148	1	18	41471.3096249122
720.0-900.0	Bdy-sys_15	Adv-Ev_148	2	24	42642.9002255032
720.0-900.0	Bdy-sys_15	Adv-Ev_148	3	34	42642.9002255032
720.0-900.0	Bdy-sys_15	Adv-Ev_148	4	24	42642.9002255032
900.0-1080.0	Bdy-sys_15	Adv-Ev_148	1	6	12478.2596798875
900.0-1080.0	Bdy-sys_15	Adv-Ev_148	2	7	11904.8691588456
900.0-1080.0	Bdy-sys_15	Adv-Ev_148	3	17	11904.8691588456
900.0-1080.0	Bdy-sys_15	Adv-Ev_148	4	7	11904.8691588456
0.0-180.0	Bdy-sys_15	Adv-Ev_149	1	88	159617.134855532
0.0-180.0	Bdy-sys_15	Adv-Ev_149	2	90	165532.292871896
0.0-180.0	Bdy-sys_15	Adv-Ev_149	3	100	165532.292871896
0.0-180.0	Bdy-sys_15	Adv-Ev_149	4	90	165532.292871896
180.0-360.0	Bdy-sys_15	Adv-Ev_149	1	77	143248.516756765
180.0-360.0	Bdy-sys_15	Adv-Ev_149	2	95	148566.246409523
180.0-360.0	Bdy-sys_15	Adv-Ev_149	3	105	148566.246409523
180.0-360.0	Bdy-sys_15	Adv-Ev_149	4	95	148566.246409523
360.0-540.0	Bdy-sys_15	Adv-Ev_149	1	68	115201.350941227
360.0-540.0	Bdy-sys_15	Adv-Ev_149	2	61	116791.434283278
360.0-540.0	Bdy-sys_15	Adv-Ev_149	3	71	116791.434283278
360.0-540.0	Bdy-sys_15	Adv-Ev_149	4	61	116791.434283278
540.0-720.0	Bdy-sys_15	Adv-Ev_149	1	45	75755.3310544675
540.0-720.0	Bdy-sys_15	Adv-Ev_149	2	32	77677.3393040408
540.0-720.0	Bdy-sys_15	Adv-Ev_149	3	42	77677.3393040408
540.0-720.0	Bdy-sys_15	Adv-Ev_149	4	32	77677.3393040408
720.0-900.0	Bdy-sys_15	Adv-Ev_149	1	29	40392.1780253951
720.0-900.0	Bdy-sys_15	Adv-Ev_149	2	30	44133.2516306757
720.0-900.0	Bdy-sys_15	Adv-Ev_149	3	40	44133.2516306757
720.0-900.0	Bdy-sys_15	Adv-Ev_149	4	30	44133.2516306757
900.0-1080.0	Bdy-sys_15	Adv-Ev_149	1	8	12976.0691735919
900.0-1080.0	Bdy-sys_15	Adv-Ev_149	2	7	13115.3930901254
900.0-1080.0	Bdy-sys_15	Adv-Ev_149	3	17	13115.3930901254
900.0-1080.0	Bdy-sys_15	Adv-Ev_149	4	7	13115.3930901254
0.0-180.0	Bdy-sys_15	Adv-Ev_150	1	85	160058.714891823
0.0-180.0	Bdy-sys_15	Adv-Ev_150	2	105	164188.343471988
0.0-180.0	Bdy-sys_15	Adv-Ev_150	3	115	164188.343471988
0.0-180.0	Bdy-sys_15	Adv-Ev_150	4	105	164188.343471988
180.0-360.0	Bdy-sys_15	Adv-Ev_150	1	84	143485.10817744
180.0-360.0	Bdy-sys_15	Adv-Ev_150	2	89	145685.264614242
180.0-360.0	Bdy-sys_15	Adv-Ev_150	3	99	145685.264614242
180.0-360.0	Bdy-sys_15	Adv-Ev_150	4	89	145685.264614242
360.0-540.0	Bdy-sys_15	Adv-Ev_150	1	70	113573.815642067
360.0-540.0	Bdy-sys_15	Adv-Ev_150	2	63	115758.937757208
360.0-540.0	Bdy-sys_15	Adv-Ev_150	3	73	115758.937757208
360.0-540.0	Bdy-sys_15	Adv-Ev_150	4	63	115758.937757208
540.0-720.0	Bdy-sys_15	Adv-Ev_150	1	53	74052.1154088049
540.0-720.0	Bdy-sys_15	Adv-Ev_150	2	47	75185.8404726027
540.0-720.0	Bdy-sys_15	Adv-Ev_150	3	57	75185.8404726027
540.0-720.0	Bdy-sys_15	Adv-Ev_150	4	47	75185.8404726027
720.0-900.0	Bdy-sys_15	Adv-Ev_150	1	29	38950.5285693629
720.0-900.0	Bdy-sys_15	Adv-Ev_150	2	19	42246.5905401919
720.0-900.0	Bdy-sys_15	Adv-Ev_150	3	29	42246.5905401919
720.0-900.0	Bdy-sys_15	Adv-Ev_150	4	19	42246.5905401919
900.0-1080.0	Bdy-sys_15	Adv-Ev_150	1	11	10749.4053077731
900.0-1080.0	Bdy-sys_15	Adv-Ev_150	2	6	13667.5622511558
900.0-1080.0	Bdy-sys_15	Adv-Ev_150	3	16	13667.5622511558
900.0-1080.0	Bdy-sys_15	Adv-Ev_150	4	6	13667.5622511558
0.0-180.0	Bdy-sys_15	Adv-Ev_151	1	84	160032.779305875
0.0-180.0	Bdy-sys_15	Adv-Ev_151	2	83	165947.21962311
0.0-180.0	Bdy-sys_15	Adv-Ev_151	3	93	165947.21962311
0.0-180.0	Bdy-sys_15	Adv-Ev_151	4	83	165947.21962311
180.0-360.0	Bdy-sys_15	Adv-Ev_151	1	77	144907.363739647
180.0-360.0	Bdy-sys_15	Adv-Ev_151	2	81	150945.181160169
180.0-360.0	Bdy-sys_15	Adv-Ev_151	3	91	150945.181160169
180.0-360.0	Bdy-sys_15	Adv-Ev_151	4	81	150945.181160169
360.0-540.0	Bdy-sys_15	Adv-Ev_151	1	57	117314.32646256
360.0-540.0	Bdy-sys_15	Adv-Ev_151	2	70	119585.468682651
360.0-540.0	Bdy-sys_15	Adv-Ev_151	3	80	119585.468682651
360.0-540.0	Bdy-sys_15	Adv-Ev_151	4	70	119585.468682651
540.0-720.0	Bdy-sys_15	Adv-Ev_151	1	44	79247.8346738579
540.0-720.0	Bdy-sys_15	Adv-Ev_151	2	45	78911.2659484306
540.0-720.0	Bdy-sys_15	Adv-Ev_151	3	55	78911.2659484306
540.0-720.0	Bdy-sys_15	Adv-Ev_151	4	45	78911.2659484306
720.0-900.0	Bdy-sys_15	Adv-Ev_151	1	25	43002.9445714893
720.0-900.0	Bdy-sys_15	Adv-Ev_151	2	27	44429.5412442081
720.0-900.0	Bdy-sys_15	Adv-Ev_151	3	37	44429.5412442081
720.0-900.0	Bdy-sys_15	Adv-Ev_151	4	27	44429.5412442081
900.0-1080.0	Bdy-sys_15	Adv-Ev_151	1	8	12609.3626324237
900.0-1080.0	Bdy-sys_15	Adv-Ev_151	2	6	13850.4480130252
900.0-1080.0	Bdy-sys_15	Adv-Ev_151	3	16	13850.4480130252
900.0-1080.0	Bdy-sys_15	Adv-Ev_151	4	6	13850.4480130252
0.0-180.0	Bdy-sys_15	Adv-Ev_152	1	85	159961.978954073
0.0-180.0	Bdy-sys_15	Adv-Ev_152	2	84	166052.482519503
0.0-180.0	Bdy-sys_15	Adv-Ev_152	3	94	166052.482519503
0.0-180.0	Bdy-sys_15	Adv-Ev_152	4	84	166052.482519503
180.0-360.0	Bdy-sys_15	Adv-Ev_152	1	91	143217.519996233
180.0-360.0	Bdy-sys_15	Adv-Ev_152	2	80	151110.420032142
180.0-360.0	Bdy-sys_15	Adv-Ev_152	3	90	151110.420032142
180.0-360.0	Bdy-sys_15	Adv-Ev_152	4	80	151110.420032142
360.0-540.0	Bdy-sys_15	Adv-Ev_152	1	76	113566.900756005
360.0-540.0	Bdy-sys_15	Adv-Ev_152	2	72	117969.530835248
360.0-540.0	Bdy-sys_15	Adv-Ev_152	3	82	117969.530835248
360.0-540.0	Bdy-sys_15	Adv-Ev_152	4	72	117969.530835248
540.0-720.0	Bdy-sys_15	Adv-Ev_152	1	36	75279.6807959109
540.0-720.0	Bdy-sys_15	Adv-Ev_152	2	49	76210.3248704553
540.0-720.0	Bdy-sys_15	Adv-Ev_152	3	59	76210.3248704553
540.0-720.0	Bdy-sys_15	Adv-Ev_152	4	49	76210.3248704553
720.0-900.0	Bdy-sys_15	Adv-Ev_152	1	22	39921.6082889807
720.0-900.0	Bdy-sys_15	Adv-Ev_152	2	19	43380.6544195525
720.0-900.0	Bdy-sys_15	Adv-Ev_152	3	29	43380.6544195525
720.0-900.0	Bdy-sys_15	Adv-Ev_152	4	19	43380.6544195525
900.0-1080.0	Bdy-sys_15	Adv-Ev_152	1	8	12131.466149032
900.0-1080.0	Bdy-sys_15	Adv-Ev_152	2	2	12652.1739194107
900.0-1080.0	Bdy-sys_15	Adv-Ev_152	3	12	12652.1739194107
900.0-1080.0	Bdy-sys_15	Adv-Ev_152	4	2	12652.1739194107
0.0-180.0	Bdy-sys_15	Adv-Ev_153	1	95	158634.908560375
0.0-180.0	Bdy-sys_15	Adv-Ev_153	2	97	164963.837365333
0.0-180.0	Bdy-sys_15	Adv-Ev_153	3	107	164963.837365333
0.0-180.0	Bdy-sys_15	Adv-Ev_153	4	97	164963.837365333
180.0-360.0	Bdy-sys_15	Adv-Ev_153	1	73	143778.867334476
180.0-360.0	Bdy-sys_15	Adv-Ev_153	2	77	149061.172349982
180.0-360.0	Bdy-sys_15	Adv-Ev_153	3	87	149061.172349982
180.0-360.0	Bdy-sys_15	Adv-Ev_153	4	77	149061.172349982
360.0-540.0	Bdy-sys_15	Adv-Ev_153	1	61	116127.270331539
360.0-540.0	Bdy-sys_15	Adv-Ev_153	2	70	118054.34349764
360.0-540.0	Bdy-sys_15	Adv-Ev_153	3	80	118054.34349764
360.0-540.0	Bdy-sys_15	Adv-Ev_153	4	70	118054.34349764
540.0-720.0	Bdy-sys_15	Adv-Ev_153	1	36	76518.9223316951
540.0-720.0	Bdy-sys_15	Adv-Ev_153	2	40	75657.5553139394
540.0-720.0	Bdy-sys_15	Adv-Ev_153	3	50	75657.5553139394
540.0-720.0	Bdy-sys_15	Adv-Ev_153	4	40	75657.5553139394
720.0-900.0	Bdy-sys_15	Adv-Ev_153	1	22	41518.4631777755
720.0-900.0	Bdy-sys_15	Adv-Ev_153	2	19	43012.4780605188
720.0-900.0	Bdy-sys_15	Adv-Ev_153	3	29	43012.4780605188
720.0-900.0	Bdy-sys_15	Adv-Ev_153	4	19	43012.4780605188
900.0-1080.0	Bdy-sys_15	Adv-Ev_153	1	7	12488.1582723383
900.0-1080.0	Bdy-sys_15	Adv-Ev_153	2	7	12500.6857368357
900.0-1080.0	Bdy-sys_15	Adv-Ev_153	3	17	12500.6857368357
900.0-1080.0	Bdy-sys_15	Adv-Ev_153	4	7	12500.6857368357
0.0-180.0	Bdy-sys_15	Adv-Ev_154	1	92	158651.552854458
0.0-180.0	Bdy-sys_15	Adv-Ev_154	2	85	164874.14313706
0.0-180.0	Bdy-sys_15	Adv-Ev_154	3	95	164874.14313706
0.0-180.0	Bdy-sys_15	Adv-Ev_154	4	85	164874.14313706
180.0-360.0	Bdy-sys_15	Adv-Ev_154	1	73	144059.650721329
180.0-360.0	Bdy-sys_15	Adv-Ev_154	2	73	151146.319997635
180.0-360.0	Bdy-sys_15	Adv-Ev_154	3	83	151146.319997635
180.0-360.0	Bdy-sys_15	Adv-Ev_154	4	73	151146.319997635
360.0-540.0	Bdy-sys_15	Adv-Ev_154	1	73	116232.772626891
360.0-540.0	Bdy-sys_15	Adv-Ev_154	2	85	119521.647575878
360.0-540.0	Bdy-sys_15	Adv-Ev_154	3	95	119521.647575878
360.0-540.0	Bdy-sys_15	Adv-Ev_154	4	85	119521.647575878
540.0-720.0	Bdy-sys_15	Adv-Ev_154	1	47	76260.6284893572
540.0-720.0	Bdy-sys_15	Adv-Ev_154	2	42	76415.1122951877
540.0-720.0	Bdy-sys_15	Adv-Ev_154	3	52	76415.1122951877
540.0-720.0	Bdy-sys_15	Adv-Ev_154	4	42	76415.1122951877
720.0-900.0	Bdy-sys_15	Adv-Ev_154	1	22	42806.9920677689
720.0-900.0	Bdy-sys_15	Adv-Ev_154	2	21	43808.2175283813
720.0-900.0	Bdy-sys_15	Adv-Ev_154	3	31	43808.2175283813
720.0-900.0	Bdy-sys_15	Adv-Ev_154	4	21	43808.2175283813
900.0-1080.0	Bdy-sys_15	Adv-Ev_154	1	6	13522.8048475566
900.0-1080.0	Bdy-sys_15	Adv-Ev_154	2	6	13335.2485805353
900.0-1080.0	Bdy-sys_15	Adv-Ev_154	3	16	13335.2485805353
900.0-1080.0	Bdy-sys_15	Adv-Ev_154	4	6	13335.2485805353
0.0-180.0	Bdy-sys_15	Adv-Ev_155	1	77	160991.181325449
0.0-180.0	Bdy-sys_15	Adv-Ev_155	2	94	163750.925291792
0.0-180.0	Bdy-sys_15	Adv-Ev_155	3	104	163750.925291792
0.0-180.0	Bdy-sys_15	Adv-Ev_155	4	94	163750.925291792
180.0-360.0	Bdy-sys_15	Adv-Ev_155	1	70	147042.908024074
180.0-360.0	Bdy-sys_15	Adv-Ev_155	2	82	149046.947808137
180.0-360.0	Bdy-sys_15	Adv-Ev_155	3	92	149046.947808137
180.0-360.0	Bdy-sys_15	Adv-Ev_155	4	82	149046.947808137
360.0-540.0	Bdy-sys_15	Adv-Ev_155	1	66	119504.579401698
360.0-540.0	Bdy-sys_15	Adv-Ev_155	2	70	117762.595369226
360.0-540.0	Bdy-sys_15	Adv-Ev_155	3	80	117762.595369226
360.0-540.0	Bdy-sys_15	Adv-Ev_155	4	70	117762.595369226
540.0-720.0	Bdy-sys_15	Adv-Ev_155	1	33	79151.0444880205
540.0-720.0	Bdy-sys_15	Adv-Ev_155	2	45	76951.1722584042
540.0-720.0	Bdy-sys_15	Adv-Ev_155	3	55	76951.1722584042
540.0-720.0	Bdy-sys_15	Adv-Ev_155	4	45	76951.1722584042
720.0-900.0	Bdy-sys_15	Adv-Ev_155	1	19	43894.7225642372
720.0-900.0	Bdy-sys_15	Adv-Ev_155	2	28	43664.9657636079
720.0-900.0	Bdy-sys_15	Adv-Ev_155	3	38	43664.9657636079
720.0-900.0	Bdy-sys_15	Adv-Ev_155	4	28	43664.9657636079
900.0-1080.0	Bdy-sys_15	Adv-Ev_155	1	2	13391.7227719555
900.0-1080.0	Bdy-sys_15	Adv-Ev_155	2	10	13402.0625685677
900.0-1080.0	Bdy-sys_15	Adv-Ev_155	3	20	13402.0625685677
900.0-1080.0	Bdy-sys_15	Adv-Ev_155	4	10	13402.0625685677
0.0-180.0	Bdy-sys_2	Adv-Ev_11	1	91	158516.351769085
0.0-180.0	Bdy-sys_2	Adv-Ev_11	2	88	164899.098581052
0.0-180.0	Bdy-sys_2	Adv-Ev_11	3	98	164899.098581052
0.0-180.0	Bdy-sys_2	Adv-Ev_11	4	88	164899.098581052
180.0-360.0	Bdy-sys_2	Adv-Ev_11	1	68	144642.127195471
180.0-360.0	Bdy-sys_2	Adv-Ev_11	2	82	149516.061931541
180.0-360.0	Bdy-sys_2	Adv-Ev_11	3	92	149516.061931541
180.0-360.0	Bdy-sys_2	Adv-Ev_11	4	82	149516.061931541
360.0-540.0	Bdy-sys_2	Adv-Ev_11	1	66	116533.075989381
360.0-540.0	Bdy-sys_2	Adv-Ev_11	2	61	119801.465976001
360.0-540.0	Bdy-sys_2	Adv-Ev_11	3	71	119801.465976001
360.0-540.0	Bdy-sys_2	Adv-Ev_11	4	61	119801.465976001
540.0-720.0	Bdy-sys_2	Adv-Ev_11	1	40	76765.3461012117
540.0-720.0	Bdy-sys_2	Adv-Ev_11	2	44	79496.3004732603
540.0-720.0	Bdy-sys_2	Adv-Ev_11	3	54	79496.3004732603
540.0-720.0	Bdy-sys_2	Adv-Ev_11	4	44	79496.3004732603
720.0-900.0	Bdy-sys_2	Adv-Ev_11	1	28	40491.2366043326
720.0-900.0	Bdy-sys_2	Adv-Ev_11	2	28	43809.5927209634
720.0-900.0	Bdy-sys_2	Adv-Ev_11	3	38	43809.5927209634
720.0-900.0	Bdy-sys_2	Adv-Ev_11	4	28	43809.5927209634
900.0-1080.0	Bdy-sys_2	Adv-Ev_11	1	10	11983.5107317148
900.0-1080.0	Bdy-sys_2	Adv-Ev_11	2	8	12216.5121269674
900.0-1080.0	Bdy-sys_2	Adv-Ev_11	3	18	12216.5121269674
900.0-1080.0	Bdy-sys_2	Adv-Ev_11	4	8	12216.5121269674
0.0-180.0	Bdy-sys_2	Adv-Ev_12	1	98	159075.867515602
0.0-180.0	Bdy-sys_2	Adv-Ev_12	2	100	164351.450256049
0.0-180.0	Bdy-sys_2	Adv-Ev_12	3	110	164351.450256049
0.0-180.0	Bdy-sys_2	Adv-Ev_12	4	100	164351.450256049
180.0-360.0	Bdy-sys_2	Adv-Ev_12	1	84	142080.986839894
180.0-360.0	Bdy-sys_2	Adv-Ev_12	2	66	149576.446544561
180.0-360.0	Bdy-sys_2	Adv-Ev_12	3	76	149576.446544561
180.0-360.0	Bdy-sys_2	Adv-Ev_12	4	66	149576.446544561
360.0-540.0	Bdy-sys_2	Adv-Ev_12	1	65	112994.228414411
360.0-540.0	Bdy-sys_2	Adv-Ev_12	2	57	120626.235937357
360.0-540.0	Bdy-sys_2	Adv-Ev_12	3	67	120626.235937357
360.0-540.0	Bdy-sys_2	Adv-Ev_12	4	57	120626.235937357
540.0-720.0	Bdy-sys_2	Adv-Ev_12	1	44	72087.9459753046
540.0-720.0	Bdy-sys_2	Adv-Ev_12	2	47	79545.3490476351
540.0-720.0	Bdy-sys_2	Adv-Ev_12	3	57	79545.3490476351
540.0-720.0	Bdy-sys_2	Adv-Ev_12	4	47	79545.3490476351
720.0-900.0	Bdy-sys_2	Adv-Ev_12	1	22	39581.5145921855
720.0-900.0	Bdy-sys_2	Adv-Ev_12	2	27	43164.4473060995
720.0-900.0	Bdy-sys_2	Adv-Ev_12	3	37	43164.4473060995
720.0-900.0	Bdy-sys_2	Adv-Ev_12	4	27	43164.4473060995
900.0-1080.0	Bdy-sys_2	Adv-Ev_12	1	7	12727.2540789983
900.0-1080.0	Bdy-sys_2	Adv-Ev_12	2	11	12908.4554862761
900.0-1080.0	Bdy-sys_2	Adv-Ev_12	3	21	12908.4554862761
900.0-1080.0	Bdy-sys_2	Adv-Ev_12	4	11	12908.4554862761
0.0-180.0	Bdy-sys_2	Adv-Ev_13	1	87	159364.495805769
0.0-180.0	Bdy-sys_2	Adv-Ev_13	2	84	165888.763964687
0.0-180.0	Bdy-sys_2	Adv-Ev_13	3	94	165888.763964687
0.0-180.0	Bdy-sys_2	Adv-Ev_13	4	84	165888.763964687
180.0-360.0	Bdy-sys_2	Adv-Ev_13	1	84	143761.868272352
180.0-360.0	Bdy-sys_2	Adv-Ev_13	2	81	150677.635336646
180.0-360.0	Bdy-sys_2	Adv-Ev_13	3	91	150677.635336646
180.0-360.0	Bdy-sys_2	Adv-Ev_13	4	81	150677.635336646
360.0-540.0	Bdy-sys_2	Adv-Ev_13	1	67	115102.730657627
360.0-540.0	Bdy-sys_2	Adv-Ev_13	2	65	119143.879779524
360.0-540.0	Bdy-sys_2	Adv-Ev_13	3	75	119143.879779524
